"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",354,1419,553,2829
"Tolerant",1099,37630,8963,12803
"Vulnerable",871,9853,166778,76464
"Unclassified",1891,17578,104056,200452
