"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2356,0,9868,2518,1162
"GM",0,0,201,20,0
"Tolerant",8004,27,47220,32036,2366
"Vulnerable",1101,0,26364,199556,5834
"Unclassified",10913,1,14258,326423,264364
