"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",536,5818,500,3598
"GM",0,15,5,0
"Tolerant",7088,47785,26339,13475
"Vulnerable",549,26824,131544,97046
"Unclassified",5128,14662,64794,508886
