"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,0,1
"GM",1925,1701,598,3037
"Tolerant",1468,4831,204,4054
"Vulnerable",39,141,7233,10838
"Unclassified",1064,3737,12834,46502
