"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",103829,1339,1300,18319
"Tolerant",37240,24472,60009,233
"Vulnerable",42964,61360,87221,681
"Unclassified",11349,536,1032,355513
