"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",106756,30754,46405,11467
"Tolerant",2685,29323,55534,165
"Vulnerable",336,51619,96863,744
"Unclassified",5105,9951,6403,353287
