"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",13,9,59,61,112
"GM",1,284,56,50,31
"Tolerant",339,347,5637,1051,1477
"Vulnerable",313,265,1088,6133,2845
"Unclassified",761,1011,4506,12833,16184
