"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",22245,156675,4652,39246
"GM",2,172,21,8
"Tolerant",155068,435736,43166,67439
"Vulnerable",8276,30664,109013,22032
"Unclassified",70880,59700,28486,218384
