"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",280,1597,1171,706,103
"GM",84,18055,117717,3105,1345
"Tolerant",314,135535,54483,7629,1681
"Vulnerable",12,2201,6474,40789,1475
"Unclassified",20,1376,1630,1896,103815
