"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",28015,1617,1125,29044
"Tolerant",3947,101114,44573,31178
"Vulnerable",5409,69920,134331,52376
"Unclassified",127488,31590,65556,220666
