"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",48185,14066,6804,1481
"Tolerant",19003,129186,60056,3482
"Vulnerable",9131,60311,205611,5539
"Unclassified",8530,10914,8602,357048
