"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",15572,8758,4097,18266
"Tolerant",4577,86919,65439,29571
"Vulnerable",2583,49852,137132,27512
"Unclassified",17194,45681,54583,380213
