"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,1,7,4
"GM",0,0,3,3
"Tolerant",34,1214,430,128
"Vulnerable",44,310,28249,406
"Unclassified",12,726,6777,25218
