"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,113,546,230,8
"GM",6,16198,123554,9092,4005
"Tolerant",15,149160,192966,22585,22777
"Vulnerable",3,2273,14631,51447,30467
"Unclassified",413,8604,20808,9725,140680
