"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7516,0,137708,253,14728
"GM",176,1,600,53,103
"Tolerant",137150,289,230661,1877,41549
"Vulnerable",188,1,2082,4298,1646
"Unclassified",18621,19,37743,1166,62056
