"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,10,1,19
"GM",109,23258,292633,859,8161
"Tolerant",23,295219,110400,985,11962
"Vulnerable",4,146,190,2155,3162
"Unclassified",25,5633,10708,4541,45243
