"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",5429,17,63670,2267,17256
"Tolerant",68102,93,48567,2403,19262
"Vulnerable",769,140,2568,39375,32115
"Unclassified",17182,600,53782,32420,398591
