"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7506,59766,4053,43255
"Tolerant",58147,21466,7609,73391
"Vulnerable",5954,8195,45476,119439
"Unclassified",17543,19605,19990,293213
