"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",24136,61695,9174,3603
"GM",1,2,1,1
"Tolerant",90112,54063,18446,20076
"Vulnerable",6108,18647,104983,39475
"Unclassified",4834,14041,60587,274623
