"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4,1,2,0,18
"GM",0,88,10,8,39
"Tolerant",0,0,13,0,11
"Vulnerable",0,4,4,2686,1451
"Unclassified",38,24,25,1901,17761
