"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",7,0,6,11,222
"GM",0,0,0,2,20
"Tolerant",5,0,0,6,596
"Vulnerable",9,1,5,85,270
"Unclassified",545,30,327,591,5497
