"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2359,411,2215,1667,4871
"GM",694,6907,9230,1385,1519
"Tolerant",3843,12635,41139,3823,3925
"Vulnerable",2771,2133,4462,116372,74223
"Unclassified",4432,1532,3337,42835,132379
