"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",146878,21453,14919,5263,13707
"GM",37774,127234,74901,38350,4076
"Tolerant",29536,57423,64258,26180,2247
"Vulnerable",10088,33356,23629,25465,4410
"Unclassified",13579,4720,3666,4262,330507
