"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",106,145,34,27,105
"GM",2809,34727,26482,1121,5906
"Tolerant",1992,42483,2050,1156,2898
"Vulnerable",59,948,701,33333,30308
"Unclassified",80,5023,2088,38683,79160
