"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,6,4,0,14
"GM",8,32900,367838,1173,20845
"Tolerant",27,414535,101596,3312,21095
"Vulnerable",1,1888,8073,14186,11973
"Unclassified",13,30634,35597,6817,81743
