"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",10810,1709,3190,1881,20930
"GM",1718,8252,10317,1850,2753
"Tolerant",2475,8803,9059,2037,4725
"Vulnerable",1587,2465,2280,2028,6295
"Unclassified",11605,2733,4410,3922,111010
