"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",398,1212,1513,11479
"Tolerant",35,598,1688,4308
"Vulnerable",67,29,19912,21817
"Unclassified",8404,1521,421945,638209
