"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,4,0,14,23
"GM",0,305,51,154,370
"Tolerant",0,12,39,72,328
"Vulnerable",34,83,243,171163,20257
"Unclassified",278,1096,1445,14188,27725
