"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",68064,182956,1632,8346
"Tolerant",158543,110441,5717,12194
"Vulnerable",3819,3793,59541,90928
"Unclassified",14782,22790,14615,296458
