"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",59170,178651,1418,5969
"Tolerant",179428,125391,4078,11083
"Vulnerable",1761,3897,65083,10764
"Unclassified",8689,10408,11031,377798
