"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,2,23,653
"GM",0,0,1,9
"Tolerant",6,834,158,1651
"Vulnerable",45,232,66417,66849
"Unclassified",1211,2594,31485,309683
