"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",2382,3797,3027,800,13076
"GM",9704,111479,273847,17930,72164
"Tolerant",5857,261829,192818,17977,58876
"Vulnerable",1391,13776,18037,5533,9618
"Unclassified",8690,18935,22843,5767,245834
