"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",80,56,33,177,3109
"GM",2,1,0,3,47
"Tolerant",14,15,32,110,2347
"Vulnerable",45,37,22,178,5158
"Unclassified",596,958,374,5385,33364
