"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,1,2
"GM",0,0,0,2
"Tolerant",0,0,3,5
"Vulnerable",0,0,332,237
"Unclassified",2,121,1107,4117
