"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,43,30,0,175
"GM",37,36285,104781,63,11066
"Tolerant",127,110866,39503,44,10474
"Vulnerable",24,390,192,304,3277
"Unclassified",612,15496,14241,1203,78515
