"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,1
"GM",0,0,0,6
"Tolerant",0,0,0,8
"Vulnerable",0,0,0,2
"Unclassified",2,2,1,17601
