"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,32
"GM",2,4330,1436,344,2691
"Tolerant",10,1236,1213,249,2468
"Vulnerable",0,64,3,15,61
"Unclassified",23,3565,1285,10620,332781
