"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",203,89,84,679
"GM",16796,74339,1695,10969
"Tolerant",94093,19265,2311,12521
"Vulnerable",4849,4828,11845,46559
"Unclassified",12708,14239,16137,125470
