"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,3,0,0,1
"GM",0,21920,103934,659,7495
"Tolerant",0,115567,15272,340,6555
"Vulnerable",1,3440,1783,11770,20421
"Unclassified",33,14678,11505,8854,125448
