"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",6,3,1,169,518
"GM",0,44,27,108,136
"Tolerant",6,24,10,156,206
"Vulnerable",91,142,62,5865,5218
"Unclassified",222,397,199,26196,15065
