"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",54,19,574,46,87
"GM",16,161,321,61,28
"Tolerant",326,807,39012,1046,1252
"Vulnerable",15,15,372,3617,2966
"Unclassified",305,341,4396,5687,100383
