"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,27,65,280,855
"GM",0,185,135,119,384
"Tolerant",0,79,207,133,424
"Vulnerable",41,172,212,3279,8223
"Unclassified",153,861,715,16828,91516
