"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1552,3208,3133,9601
"Tolerant",14477,29301,28931,22380
"Vulnerable",4228,35036,287051,64241
"Unclassified",28018,35469,215880,255794
