"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1088,8136,19666,9366
"Tolerant",2390,58427,42401,12026
"Vulnerable",2757,35868,359749,12662
"Unclassified",1774,10371,82100,379519
