"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",7811,18525,19003,9137
"Tolerant",2939,38759,27125,4254
"Vulnerable",5048,40991,284051,40223
"Unclassified",22458,16969,80857,420150
