"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",1073,3492,423,572
"Tolerant",4181,293317,143885,3524
"Vulnerable",444,151208,111986,6753
"Unclassified",868,8400,12267,58031
