"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",2081,3619,511,355
"Tolerant",7374,301393,143871,3779
"Vulnerable",758,146383,117579,3841
"Unclassified",1702,4235,4220,58723
