"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,37,13,140,1089
"GM",1,683,883,931,6124
"Tolerant",0,647,691,377,2498
"Vulnerable",13,1082,637,15318,56290
"Unclassified",72,2961,1616,25822,18851
