"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",14515,1356,1008,7162,18709
"GM",1956,4093,2084,1760,840
"Tolerant",677,1417,1365,1822,480
"Vulnerable",2857,3301,4327,11803,5504
"Unclassified",19743,977,1346,29528,65904
