"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",73,2,1,0,216
"GM",0,126,8,1,100
"Tolerant",0,3,10,2,8
"Vulnerable",0,0,0,2377,780
"Unclassified",18,58,429,1703,6135
