"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1547,7128,4501,1085,76
"GM",1351,94478,192866,4559,4258
"Tolerant",1986,346096,364970,8598,25031
"Vulnerable",498,13436,18451,60968,15278
"Unclassified",255,804,4864,20860,431989
