"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",4230,57,235948,142,5304
"GM",331,381,36562,172,65
"Tolerant",258725,44537,884206,4103,22820
"Vulnerable",423,76,5192,15732,2867
"Unclassified",8662,193,48154,3066,73955
