"","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1,0,0,2
"GM",6401,3090,19,4661
"Tolerant",661,579,50,1673
"Vulnerable",1037,856,1074,90065
"Unclassified",2821,1857,1249,146886
