"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",39,10414,300,44,86
"GM",35,4600,2051,15,170
"Tolerant",10,359,130,2,27
"Vulnerable",13,309,87,1290,9269
"Unclassified",39,532,239,3469,22438
