"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",846,198,28388,2728,328
"GM",228,143,26936,944,253
"Tolerant",19042,19717,484715,167131,12312
"Vulnerable",3756,1661,111478,81207,41865
"Unclassified",1177,246,16716,50929,206871
