"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",119,146,413,282,500
"GM",403,5089,4384,1462,315
"Tolerant",931,4329,5928,3195,3048
"Vulnerable",620,1865,4275,28764,11877
"Unclassified",412,1069,1929,5256,51992
