"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",18,49,138,34,1055
"GM",62,45218,164304,1801,31009
"Tolerant",63,157356,43024,2161,23509
"Vulnerable",35,1817,3021,10630,26092
"Unclassified",545,21536,28840,15989,144706
