"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",3310,1223,372,3484,5570
"GM",3159,38982,3753,47954,3525
"Tolerant",412,1680,1555,3804,829
"Vulnerable",6125,47117,7381,47106,10378
"Unclassified",44470,12315,3922,89147,148866
