"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",0,0,0,0,1
"GM",3,13440,7836,820,742
"Tolerant",3,13863,4237,1036,587
"Vulnerable",3,521,355,5074,2799
"Unclassified",217,8553,3654,63421,199272
