"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",767,11,3104,1275,1735
"GM",2,0,25,6,4
"Tolerant",483,231,22330,2226,296
"Vulnerable",1300,14,2695,40308,1013
"Unclassified",224,1,552,3815,57469
