"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",1975,660,3758,2273,20184
"GM",550,17927,84057,5525,15751
"Tolerant",2584,77958,145936,35091,68789
"Vulnerable",2041,4709,36556,113336,111198
"Unclassified",5246,1900,10612,17084,196374
