"","NonCrop","GM","Tolerant","Vulnerable","Unclassified"
"NonCrop",84,130,262,4,1837
"GM",74,1218,9348,10,3570
"Tolerant",186,7965,5945,27,5112
"Vulnerable",3,0,34,0,446
"Unclassified",2956,1058,5639,226,83004
