"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",86159,1910658,11082,89466
"Tolerant",1803683,423111,62968,123525
"Vulnerable",9914,26355,61672,63892
"Unclassified",153577,147640,80591,1577652
