"","NonCrop","Tolerant","Vulnerable","Unclassified"
"NonCrop",79005,1961347,61786,45053
"Tolerant",2042580,675831,188479,79970
"Vulnerable",54635,137382,210354,159473
"Unclassified",26124,60980,174723,674223
